administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0,0.0,0,0.0,17,7.87777633327726,-4.011843340710357,-3.123565645063876,0.0,May,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,2,4.248495242049359,0.0,-2.3025850929940455,0.0,Aug,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
4,5.1647859739235145,0,0.0,50,7.341483852363161,-5.221356325411908,-5.115995809754082,0.0,May,Android,Google Chrome,South America,Instagram Page,Returning_Visitor,True,False
0,0.0,0,0.0,5,6.951772164398911,-2.015153051797474,-2.1803674602697964,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,4,3.6375861597263857,0.0,-2.703062659591171,0.0,Dec,MACOS,Safari,Africa,Youtube channel,Returning_Visitor,False,False
0,0.0,0,0.0,8,6.342121418721152,0.0,-3.912023005428146,0.0,Nov,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,True,False
1,3.1780538303479458,0,0.0,16,6.385194398997726,-4.55638002181866,-4.199705077879927,0.0,Nov,Windows,Google Chrome,Oceania,Youtube ads,Returning_Visitor,True,False
0,0.0,0,0.0,4,3.091042453358316,-2.3025850929940455,-1.7897614665653818,0.0,Jul,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3,5.0106352940962555,0,0.0,38,6.244166900663736,0.0,-3.816712825623821,0.0,June,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
5,4.07753744390572,3,3.7256934272366524,150,8.617038526385954,-6.812445099177812,-4.074541934925921,0.1823215567939546,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
3,3.7612001156935624,0,0.0,23,7.177782416195197,0.0,-4.074541934925921,-0.35667494393873245,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,True,True
1,4.07753744390572,0,0.0,40,6.628041376179533,0.0,-4.3428059215206005,0.0,Mar,MACOS,Safari,South America,Yahoo Search,Returning_Visitor,True,False
0,0.0,0,0.0,5,6.0014148779611505,0.0,-3.3813947543659757,0.0,May,MACOS,Safari,Southern Africa,Google search,Returning_Visitor,True,False
0,0.0,0,0.0,24,6.62273632394984,-5.240048458424061,-4.268697949366879,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
5,4.9344739331306915,0,0.0,11,6.049733455231958,0.0,-4.8283137373023015,0.0,Dec,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,True,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,May,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
1,1.791759469228055,1,1.791759469228055,13,5.945420608606575,0.0,-4.509860006183766,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
12,5.8377304471659395,1,4.034240638152395,186,9.094929520464856,-5.599422459331958,-3.912023005428146,0.0,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
0,0.0,0,0.0,6,3.871201010907891,0.0,-4.074541934925921,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0,0.0,0,0.0,18,7.050989447068045,-3.2570970376883985,-3.1941832122778293,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
3,3.8918202981106265,0,0.0,41,7.078341579557671,0.0,-4.074541934925921,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,47,7.813995675002791,-5.713832810509703,-4.017383521085972,0.0,Nov,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,True
10,4.976733742420574,2,5.131376911792384,182,9.140883106960962,0.0,-4.074541934925921,2.9014215940827497,Nov,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,False,True
1,2.772588722239781,0,0.0,6,5.648974238161206,-3.55434856115633,-3.7297014486341915,0.0,June,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
1,4.02535169073515,4,4.606502630888981,30,7.878912912297133,-3.6343912688298667,-3.506557897319982,0.0,Nov,Android,Android,Southern Africa,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,26,6.0330862217988015,-5.240048458424061,-3.3242363405260273,4.067315889834181,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
7,4.948759890378168,3,5.313205979041787,23,7.374629015218945,-3.872802292274865,-3.611918412977808,0.9162907318741551,May,iOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,30,6.651571873589727,-5.184988681241033,-3.6888794541139363,0.0,Dec,MACOS,Safari,Southern Africa,Instagram ads,New_Visitor,False,False
5,1.791759469228055,0,0.0,11,6.040254711277414,0.0,-4.074541934925921,0.0,May,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
3,3.258096538021482,0,0.0,24,7.315218389752975,-4.866534950122499,-4.268697949366879,2.0794415416798357,Dec,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,False,True
5,3.828641396489095,0,0.0,24,6.900730664045173,0.0,-4.135166556742356,0.0,Mar,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,False,False
6,4.23410650459726,0,0.0,28,6.903747257584598,-4.55638002181866,-3.101092789211817,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,8,7.047517221357296,-5.240048458424061,-2.995732273553991,0.0,May,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
2,1.791759469228055,0,0.0,17,5.241747015059643,0.0,-4.3428059215206005,0.0,Aug,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0,0.0,1,1.0986122886681098,38,6.568077911411976,-2.400197921861046,-2.631089159966082,2.3978952727983707,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
0,0.0,0,0.0,10,4.672828834461906,0.0,-3.2188758248682006,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
8,4.969813299576001,0,0.0,35,6.778784897685177,-4.853631545286591,-4.135166556742356,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,2,4.1588830833596715,0.0,-2.995732273553991,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
1,1.6094379124341003,0,0.0,11,4.74493212836325,-3.55434856115633,-3.101092789211817,0.0,May,Android,Google Chrome,South America,Bing search,Returning_Visitor,False,False
0,0.0,2,2.498699972194309,21,7.205635176410364,-4.961845129926823,-4.017383521085972,3.708682081410116,Nov,Windows,Google Chrome,North America,Facebook ads,New_Visitor,True,True
0,0.0,0,0.0,2,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Dec,Windows,Google Chrome,Eastern Europe,Tik Tok ads,Returning_Visitor,False,False
5,1.791759469228055,0,0.0,10,5.209486152841421,-2.8134107167600364,-3.101092789211817,0.0,May,Android,Google Chrome,Africa,Direct Traffic,Returning_Visitor,False,False
0,0.0,0,0.0,5,5.111987788356544,0.0,-3.2188758248682006,0.0,Mar,Android,Google Chrome,Western Europe,Yahoo Search,Returning_Visitor,True,False
0,0.0,0,0.0,18,6.502790045915623,0.0,-3.3524072174927233,0.0,May,Windows,Opera,North America,Facebook ads,Returning_Visitor,False,False
1,3.8918202981106265,0,0.0,60,6.464588303689961,-8.111728083308073,-3.9633162998156966,0.0,Oct,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0,0.0,0,0.0,8,4.219507705176107,0.0,-2.995732273553991,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
3,2.995732273553991,0,0.0,7,5.783825182329737,-3.7942399697717626,-3.079113882493042,3.8753590210565547,Nov,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,True,True
4,6.218600119691729,1,3.044522437723423,239,8.815666824946216,-4.439655747510518,-3.506557897319982,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1,3.6109179126442243,0,0.0,14,5.87493073085203,-4.55638002181866,-3.170085660698769,0.0,Oct,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,1,4.060443010546419,-2.707550326060559,-2.3025850929940455,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,8,3.1780538303479458,-3.0878475624617967,-2.2256240518579173,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
3,5.0369526024136295,0,0.0,7,4.382026634673881,0.0,-4.961845129926823,0.0,Mar,MACOS,Safari,Eastern Europe,Google search,New_Visitor,True,False
0,0.0,0,0.0,39,6.063785208687608,-5.744604469176456,-3.863232841258714,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
10,6.021023349349527,0,0.0,50,7.31455283232408,-4.528209144851963,-3.2441936328524905,1.9459101490553132,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
0,1.791759469228055,0,0.0,62,8.271548374755515,-4.733003557497976,-3.036554268074246,0.0,Nov,Windows,Microsoft Edge,Northern Africa,Google search,Returning_Visitor,False,False
3,5.44673737166631,0,0.0,3,4.290459441148391,0.0,-3.6888794541139363,0.0,Aug,Windows,Opera,Western Europe,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
8,5.5134287461649825,1,4.749270529961848,77,8.515992470839718,0.0,-5.298317366548036,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
3,3.1354942159291497,0,0.0,135,8.066835314417336,-5.546778725846536,-4.3428059215206005,0.7419373447293773,Dec,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
2,3.332204510175204,0,0.0,27,6.226536669287466,0.0,-4.017383521085972,0.0,Nov,iOS,Safari,Western Europe,Youtube channel,Returning_Visitor,False,False
0,0.0,0,0.0,39,7.5652752818989315,-2.8507665033038054,-3.123565645063876,0.0,Nov,MACOS,Safari,South America,Youtube ads,Returning_Visitor,True,False
1,4.143134726391533,2,4.013375499628193,9,6.529418838262226,-4.057048777478403,-3.270169119255751,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
5,4.51085950651685,0,0.0,3,2.9444389791664403,0.0,-3.540459448995663,0.0,June,Windows,Google Chrome,Northern Africa,Instagram Page,New_Visitor,False,False
0,0.0,1,0.0,9,5.099866427824199,-3.55434856115633,-3.036554268074246,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Mar,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,6,3.9318256327243257,0.0,-2.995732273553991,0.0,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
4,3.4011973816621555,3,5.554895693948484,169,7.533158807455563,-4.721704002244043,-3.649658740960655,0.1823215567939546,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,42,6.92951677076365,0.0,-3.9633162998156966,0.0,Dec,MACOS,Samsung Internet,Eastern Europe,Direct Traffic,Returning_Visitor,False,False
0,0.0,0,0.0,20,6.07993319509559,-3.5370171048046903,-3.1941832122778293,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,7,4.897839799950911,-3.6045383056801854,-2.9374633654300153,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,80,7.173958319756794,-4.0398563769380305,-4.268697949366879,0.0,Aug,Android,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
4,3.6635616461296463,0,0.0,7,5.834810737062605,0.0,-2.9374633654300153,0.0,Nov,iOS,Safari,Asia,Google search,New_Visitor,True,False
5,3.871201010907891,0,0.0,142,8.84404789894249,-5.991464547107982,-4.605170185988091,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,44,7.436617265234227,-4.656463480375642,-4.135166556742356,0.0,Nov,MACOS,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,12,6.602587892189336,-5.426150738057921,-3.649658740960655,0.0,May,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,True,False
5,5.262690188904886,0,0.0,34,6.715383386334681,0.0,-4.422848629194137,3.629660094453965,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
0,1.791759469228055,0,0.0,28,7.061334366910438,-4.186459851129906,-3.4112477175156566,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,22,5.820082930352362,-2.9040650850281673,-4.509860006183766,0.0,Aug,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,3,4.787491742782046,0.0,-2.3025850929940455,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,13,4.795790545596741,0.0,-5.115995809754082,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,3,4.406719247264253,-2.707550326060559,-2.3025850929940455,0.0,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,2,4.363098624788363,15,7.027314514039777,-3.2365307601069215,-2.8824035882469876,0.0,Mar,MACOS,Safari,Eastern Europe,Youtube channel,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,Nov,MACOS,Safari,Southern Africa,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.0,-1.6094379124341003,-1.6094379124341003,0.0,June,MACOS,Safari,North America,Instagram Page,Returning_Visitor,False,False
1,1.6094379124341003,0,0.0,220,8.876125585396185,-4.976233867378923,-4.422848629194137,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.0,-1.6094379124341003,-1.6094379124341003,0.0,May,MACOS,Safari,Africa,Google search,Returning_Visitor,False,False
0,0.0,0,0.0,36,5.262690188904886,-5.2030071867437115,-3.649658740960655,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
5,6.505784060128229,1,3.7796338173824005,29,7.017506142941256,-5.240048458424061,-4.074541934925921,4.087655574071304,Oct,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,True
0,0.0,0,0.0,6,4.007333185232471,0.0,-3.6888794541139363,0.0,Aug,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,29,5.793013608384144,0.0,-4.961845129926823,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
2,1.791759469228055,0,0.0,38,6.400257445308821,0.0,-4.961845129926823,0.0,Dec,Windows,Mozilla Firefox,Africa,Bing search,New_Visitor,False,False
2,2.302585092994046,0,0.0,201,7.820037989458753,-6.119297918617867,-4.017383521085972,1.252762968495368,Jul,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3,2.8903717578961645,0,0.0,6,4.343805421853684,-3.55434856115633,-3.3242363405260273,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,True,False
3,2.302585092994046,0,0.0,15,5.8377304471659395,-4.057048777478403,-2.8302178350764176,0.0,Dec,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
8,4.418840607796598,0,0.0,10,4.867534450455582,0.0,-3.9633162998156966,0.0,Oct,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0,0.0,0,0.0,47,8.352790135124629,-4.976233867378923,-4.268697949366879,0.0,Mar,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
0,0.0,0,0.0,28,7.569927655242652,0.0,-4.199705077879927,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
6,4.90527477843843,0,0.0,24,5.986452005284438,0.0,-4.017383521085972,3.629660094453965,Mar,MACOS,Safari,Oceania,Google search,Returning_Visitor,True,True
2,1.791759469228055,0,0.0,47,7.158513997329321,0.0,-4.199705077879927,3.6027767550605247,Nov,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,False,True
3,4.07753744390572,0,0.0,84,7.999342952713282,-5.1672891041416324,-3.816712825623821,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
2,3.5553480614894135,3,4.955827057601261,34,8.639233817325263,-4.247495741716276,-3.270169119255751,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
7,5.049856007249537,1,3.367295829986474,10,4.584967478670572,0.0,-4.605170185988091,0.0,May,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,False,False
3,4.248495242049359,0,0.0,34,6.504288173536645,0.0,-4.605170185988091,1.62924053973028,Jul,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,True
5,4.276666119016055,0,0.0,28,6.261491684321042,-3.8076629901039034,-3.1941832122778293,2.0794415416798357,Oct,MACOS,Safari,North America,Bing search,Returning_Visitor,True,False
1,1.6094379124341003,0,0.0,15,5.720311776607412,0.0,-6.214608098422191,0.0,May,MACOS,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
1,2.70805020110221,0,0.0,22,5.736572297479192,0.0,-4.017383521085972,1.62924053973028,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0,0.0,0,0.0,49,7.261225091971921,-4.160484364726646,-3.146555163288575,0.0,Sep,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0,1.791759469228055,0,0.0,113,7.104144092987527,-5.2785147392518565,-4.017383521085972,0.0,Dec,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0,0.0,0,0.0,4,3.367295829986474,0.0,-2.995732273553991,0.0,Feb,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
10,4.605170185988092,1,4.51085950651685,27,7.720017940432244,0.0,-4.135166556742356,0.0,May,MACOS,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
0,0.0,0,0.0,7,5.860786223465865,0.0,-3.146555163288575,0.0,Mar,Windows,Microsoft Edge,Northern Africa,Yahoo Search,Returning_Visitor,False,False
0,0.0,0,0.0,2,2.4849066497880004,0.0,-2.3025850929940455,0.0,Feb,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
4,5.7745515455444085,0,0.0,27,7.504942068396171,-3.9845936982629815,-3.4112477175156566,2.9444389791664403,May,Windows,Internet Explorer,Eastern Europe,Instagram ads,Returning_Visitor,False,False
